"Bairros.SP";"Bairros.Fortaleza";"Bairros.RJ";"Causa.Afastamento.1";"Causa.Afastamento.2";"Causa.Afastamento.3";"Motivo.Desligamento";"CBO.Ocupação.2002";"CNAE.2.0.Classe";"CNAE.95.Classe";"Distritos.SP";"Vínculo.Ativo.31.12";"Faixa.Etária";"Faixa.Hora.Contrat";"Faixa.Remun.Dezem..SM.";"Faixa.Remun.Média..SM.";"Faixa.Tempo.Emprego";"Escolaridade.após.2005";"Qtd.Hora.Contr";"Idade";"Ind.CEI.Vinculado";"Ind.Simples";"Mês.Admissão";"Mês.Desligamento";"Mun.Trab";"Município";"Nacionalidade";"Natureza.Jurídica";"Ind.Portador.Defic";"Qtd.Dias.Afastamento";"Raça.Cor";"Regiões.Adm.DF";"Vl.Remun.Dezembro.Nom";"Vl.Remun.Dezembro..SM.";"Vl.Remun.Média.Nom";"Vl.Remun.Média..SM.";"CNAE.2.0.Subclasse";"Sexo.Trabalhador";"Tamanho.Estabelecimento";"Tempo.Emprego";"Tipo.Admissão";"Tipo.Estab";"Tipo.Estab.1";"Tipo.Defic";"Tipo.Vínculo";"IBGE.Subsetor";"Vl.Rem.Janeiro.SC";"Vl.Rem.Fevereiro.SC";"Vl.Rem.Março.SC";"Vl.Rem.Abril.SC";"Vl.Rem.Maio.SC";"Vl.Rem.Junho.SC";"Vl.Rem.Julho.SC";"Vl.Rem.Agosto.SC";"Vl.Rem.Setembro.SC";"Vl.Rem.Outubro.SC";"Vl.Rem.Novembro.SC";"Ano.Chegada.Brasil";"Ind.Trab.Intermitente";"Ind.Trab.Parcial"
9997;9997;9997;70;99;99;0;251110;72207;73202;9997;1;7;5;99;98;8;9;40;62;0;0;8;"{ñ";420540;420540;"10";3069;0;365;2;9997;0;0;0;0;7220700;2;8;316,3;0;1;"CNPJ";0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;42219;45314;9997;1;4;6;7;6;6;9;44;29;0;1;10;"{ñ";520870;421950;"10";2062;0;0;8;9997;5850,57;4,82;5037,88;4,15;4221901;2;5;50,9;0;1;"CNPJ";0;10;15;5100;4500;4500;5063;5063;5063;5063;5063;5063;5063;5063;1198;0;0
9997;9997;9997;99;99;99;0;251110;41107;70106;9997;1;5;5;12;10;7;9;40;39;0;0;2;"{ñ";410690;420200;"10";2054;0;0;4;9997;25690,79;21,19;20977,97;17,3;4110700;2;7;70,6;0;1;"CNPJ";0;10;19;22092,9;18937,04;18937,04;18937,04;21020,12;21020,12;21020,12;21020,12;21020,12;21020,12;21020,12;1198;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;6;8;7;6;9;44;34;0;0;3;"{ñ";0;420910;"10";1244;0;0;99;9997;6496,92;5,36;6464,14;5,33;8411600;2;10;45,8;0;1;"CNPJ";0;30;24;7001,77;6334,94;6126,28;6126,28;6496,92;6496,92;6496,92;6496,92;6496,92;6496,92;6502,01;0;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;7;6;9;8;7;9;44;62;0;0;2;"{ñ";0;420910;"10";1244;0;0;99;9997;12013,3;9,91;9882,35;8,15;8411600;2;10;70,9;0;1;"CNPJ";0;30;24;9160,77;9160,77;9160,77;9160,77;9715;9715;9715;10118,44;10297,1;10276,24;10095,12;0;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;3;6;5;4;3;9;44;23;0;0;1;"{ñ";431730;421950;"10";2062;0;0;2;9997;2813;2,32;2672,25;2,2;7112000;2;5;11,7;2;1;"CNPJ";0;10;19;1750;2500;2500;2813;2813;2813;2813;2813;2813;2813;2813;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;5;4;5;9;44;30;0;0;8;"{ñ";421950;421950;"10";2062;0;0;2;9997;3530,23;2,91;2949,27;2,43;7112000;2;5;28,6;0;1;"CNPJ";0;10;19;1991;2715;2715;3055;3055;3055;3055;3055;3055;3055;3055;1198;0;0
9997;9997;9997;40;50;99;0;251110;72207;73202;9997;1;5;6;6;5;7;9;44;36;0;1;7;"{ñ";280660;421870;"10";2062;0;42;8;9997;4406,79;3,63;4674,48;3,85;7220700;2;5;65,7;0;1;"CNPJ";0;10;19;4872,93;5157,94;4160,59;4160,59;4160,59;4160,59;4889,74;4649,19;5424,93;5424,9;4624,95;1198;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;7;5;8;7;7;10;40;53;0;0;6;"{ñ";0;420540;"10";1104;0;0;99;9997;8306,11;6,85;8213,56;6,77;8411600;2;10;114,3;0;1;"CNPJ";0;30;24;7994,33;8437,72;7994,33;7994,33;7994,33;7994,33;8410,03;8518,93;8306,11;8306,11;8306,11;0;0;0
9997;9997;9997;99;99;99;12;251110;78205;74500;9997;0;6;6;0;4;1;7;44;43;0;0;5;"07";431490;431490;"10";2062;0;0;2;9997;0;0;3212,82;2,65;7820500;1;4;2,9;2;1;"CNPJ";0;50;19;0;0;0;0;3138,47;3250;3250;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;94308;91995;9997;0;5;6;0;6;7;9;44;36;0;0;10;"02";431440;431440;"10";3999;0;0;2;9997;0;0;5083,2;4,19;9430800;1;2;64,2;0;1;"CNPJ";0;10;21;8159,22;2007,18;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;72207;73202;9997;0;5;6;0;4;5;9;44;32;0;1;6;"02";431440;431440;"10";2240;0;0;2;9997;0;0;3455,21;2,85;7220700;1;1;32,7;0;1;"CNPJ";0;10;19;4817,4;2093,01;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;72207;73202;9997;0;4;6;0;2;5;9;44;26;0;1;8;"03";431440;431440;"10";2240;0;0;2;9997;0;0;1450,6;1,19;7220700;1;1;31,1;0;1;"CNPJ";0;10;19;2408,72;492,47;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;72207;73202;9997;0;5;5;0;4;5;9;36;33;0;1;7;"11";431560;431440;"10";2062;0;0;9;9997;0;0;3276,54;2,7;7220700;1;2;28,1;0;1;"CNPJ";0;10;19;3632,97;3849,77;3154,59;3154,59;3154,59;4428,56;3154,59;3915,01;3811,79;3154,59;630,92;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;5;5;0;6;5;9;33;39;0;0;1;"08";292740;431490;"10";2062;0;0;8;9997;0;0;5636,59;4,65;7112000;1;7;31;0;1;"CNPJ";0;10;19;5521,01;5521,01;5521,01;8286,02;5521,01;5521,01;5521,01;3680,67;0;0;0;1198;0;0
9997;9997;9997;99;99;99;12;251110;72207;73202;9997;0;4;5;0;2;1;7;40;26;0;1;6;"09";431560;431560;"10";2135;0;0;9;9997;0;0;1246,67;1,02;7220700;2;2;2,9;2;1;"CNPJ";0;60;19;0;0;0;0;0;906,67;1700;1700;680;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;5;6;0;98;7;9;44;32;0;0;3;"01";220040;431950;"10";2062;0;0;2;9997;0;0;0;0;7112000;2;5;81,8;0;1;"CNPJ";0;10;19;0;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;72207;73202;9997;0;4;6;0;4;7;9;44;29;0;0;6;"10";220040;430700;"10";2062;0;0;4;9997;0;0;3038,13;2,5;7220700;2;3;88,6;0;1;"CNPJ";0;10;19;3333,65;2777,94;2777,94;3103,8;3103,8;3103,8;3103,8;3000,34;0;0;0;1198;0;0
9997;9997;9997;99;99;99;21;251110;72207;73202;9997;0;5;6;0;3;1;9;44;31;0;0;5;"07";292600;430700;"10";2062;0;0;2;9997;0;0;2000;1,65;7220700;2;3;2,4;2;1;"CNPJ";0;60;19;0;0;0;0;1250;2500;2250;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;69206;74128;9997;0;7;4;0;5;6;9;22;52;0;1;7;"08";430510;430510;"10";2062;0;0;2;9997;0;0;3819;3,15;6920601;2;1;49,7;0;1;"CNPJ";0;10;19;3819;3819;3819;3819;3819;3819;3819;3819;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;7;6;4;3;4;7;44;63;0;1;2;"{ñ";431440;431440;"10";2062;0;0;9;9997;2203,2;1,81;2263,86;1,86;7220700;1;2;22,7;0;1;"CNPJ";0;10;19;2203,2;2203,2;2203,2;2203,2;2203,2;2931,17;2203,2;2203,2;2203,2;2203,2;2203,2;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;3;6;4;2;3;8;44;24;0;0;4;"{ñ";293245;430700;"10";2062;0;0;2;9997;1831,17;1,51;1524,95;1,25;7220700;1;3;8,4;2;1;"CNPJ";0;10;19;0;0;0;693,34;1600;1600;1600;1600;1600;1600;1600;1198;0;0
9997;9997;9997;99;99;99;0;251110;94308;91995;9997;1;5;6;6;5;6;9;44;35;0;0;11;"{ñ";431440;431440;"10";3999;0;0;2;9997;4305,62;3,55;4512,39;3,72;9430800;1;2;49,4;0;1;"CNPJ";0;10;21;5208,1;4305,62;4305,62;4305,62;4305,62;4305,62;4305,62;4305,62;4305,62;5071,06;5118,89;1198;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;3;5;4;2;9;20;30;0;0;7;"{ñ";0;430160;"10";1031;0;0;99;9997;2754,11;2,27;2456,15;2,02;8411600;1;10;5,5;1;1;"CNPJ";0;30;24;0;0;0;0;0;0;1304,58;2966,7;2754,11;2295,09;2662,31;0;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;3;6;5;4;9;20;35;0;0;10;"{ñ";431750;431750;"10";1031;0;0;99;9997;3918,5;3,23;4611,2;3,8;8411600;1;10;14,9;0;1;"CNPJ";0;30;24;3279,08;3279,08;4262,8;3279,08;6230,25;5246,53;5049,78;5246,53;5246,53;5246,53;5049,78;0;0;0
9997;9997;9997;99;99;99;0;251110;47890;52493;9997;1;5;6;6;5;6;9;44;30;0;0;5;"{ñ";431680;431680;"10";2062;0;0;2;9997;3640;3;3643,07;3;4789099;1;5;55,9;0;1;"CNPJ";0;10;16;3825,59;3218,89;3306,46;3511,9;3646,98;3407,15;3723,09;4333,11;3789,84;3673,85;3640;1198;0;0
9997;9997;9997;40;40;99;0;251110;84116;75116;9997;1;6;5;9;8;7;10;40;41;0;0;3;"{ñ";0;431440;"10";1139;0;0;99;9997;8966,61;7,39;8910,51;7,35;8411600;1;10;117,9;0;1;"CNPJ";0;30;24;8630,04;8630,04;8630,04;9303,18;8966,61;8966,61;8966,61;8966,61;8966,61;8966,61;8966,61;0;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;5;8;7;7;10;40;37;0;0;7;"{ñ";0;430700;"10";1244;0;0;99;9997;6273,18;5,17;6227,24;5,13;8411600;1;10;89,8;0;1;"CNPJ";0;30;24;5645,5;6273,18;6349,63;6273,18;6273,18;6273,18;6273,18;6273,18;6273,18;6273,18;6273,18;0;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;5;6;7;6;7;9;44;30;0;0;2;"{ñ";220040;431950;"10";2062;0;0;2;9997;5566,83;4,59;5572,63;4,59;7112000;2;5;71;0;1;"CNPJ";0;10;19;6299,94;5727,35;5154,55;5154,55;5566,91;5566,91;5566,91;5566,91;5566,91;5566,91;5566,83;1198;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;4;9;8;6;9;30;35;0;0;6;"{ñ";0;430160;"10";1031;0;0;99;9997;10415,37;8,59;9275,46;7,65;8411600;2;10;54,8;0;1;"CNPJ";0;35;24;7541;7541;7541;7541;7541;9275,43;13942,47;9501,66;10255,76;11085,27;9124,61;0;0;0
9997;9997;9997;40;99;99;0;251110;72207;73202;9997;1;4;5;4;3;4;9;40;29;0;1;10;"{ñ";431560;431560;"10";2135;0;8;9;9997;1900;1,56;1875;1,54;7220700;2;2;15;0;1;"CNPJ";0;10;19;1600;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1198;0;0
9997;9997;9997;50;99;99;0;251110;72207;73202;9997;1;4;5;4;3;4;9;40;26;0;1;11;"{ñ";431560;431560;"10";2135;0;120;9;9997;1900;1,56;1875;1,54;7220700;2;2;13,2;0;1;"CNPJ";0;10;19;1600;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;6;4;4;9;44;25;0;0;7;"{ñ";313030;430700;"10";2062;0;0;2;9997;3662,43;3,02;2831,17;2,33;7220700;2;3;17,8;0;1;"CNPJ";0;10;19;2500;2500;2500;2793,25;2793,25;2793,25;2793,25;2793,25;2793,25;2793,25;3258,89;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;4;6;5;4;5;9;44;29;0;0;9;"{ñ";292400;430700;"10";2062;0;0;8;9997;3196,81;2,63;2797,84;2,3;7220700;2;3;28;0;1;"CNPJ";0;10;19;2100;2500;2500;2793,25;3289,93;3227,85;2793,25;2793,25;2793,25;2793,25;2793,25;1198;0;0
9997;9997;9997;99;99;99;0;251110;84116;75116;9997;1;5;4;6;5;8;10;30;39;0;0;1;"{ñ";431440;431440;"10";1244;0;0;99;9997;3948,5;3,25;3803,28;3,13;8411600;2;10;131,8;0;1;"CNPJ";0;30;24;3579,52;3579,52;3579,52;3579,52;3579,52;3579,52;4139,74;4228,61;3948,5;3948,5;3948,5;0;0;0
9997;9997;9997;40;40;40;0;251110;85325;80322;9997;1;5;5;8;7;7;10;40;37;0;0;5;"{ñ";0;430160;"10";1139;0;0;99;9997;8430,82;6,95;8022,36;6,61;8532500;2;10;91,8;0;1;"CNPJ";0;30;23;7694,25;7694,25;8494,46;7994,33;7994,33;7994,33;7994,33;7994,33;7994,33;7994,33;7994,33;0;0;0
9997;9997;9997;99;99;99;0;251110;85333;80330;9997;1;7;5;8;7;8;10;40;51;0;0;2;"{ñ";0;431560;"10";1139;0;0;99;9997;8306,11;6,85;8273,2;6,82;8533300;2;10;154,7;0;1;"CNPJ";0;30;23;7994,33;7994,33;8534,75;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;8306,11;0;0;0
9997;9997;9997;99;99;99;21;251110;49302;60267;9997;0;5;6;0;1;1;7;44;34;0;1;2;"03";354680;355030;"10";2062;0;0;8;9997;0;0;1034,96;0,85;4930202;1;5;1;2;1;"CNPJ                ";0;60;20;0;1611,09;458,82;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;21;251110;71120;74209;9997;0;5;6;0;4;4;7;44;30;0;0;11;"06";293330;350570;"10";2062;0;0;9;9997;0;0;2908,39;2,39;7112000;1;4;19;0;1;"CNPJ                ";0;10;19;2965,71;3156,36;2959,34;3157,95;3649,78;1561,21;0;0;0;0;0;1198;0;0
9997;9997;9997;40;40;40;11;251110;71120;74209;9997;0;5;6;0;4;5;9;44;32;0;0;1;"11";310620;355030;"10";2054;0;12;2;9997;0;0;3575,72;2,95;7112000;1;10;33,8;0;1;"CNPJ                ";0;10;19;3600;4000;3600;3708;4088,07;4088,07;4088,07;4088,07;4088,07;408,81;0;1198;0;0
9997;9997;9997;99;99;99;21;251110;72207;73202;9997;0;6;6;0;1;4;9;44;43;0;1;10;"01";420460;354750;"10";2062;0;0;9;9997;0;0;733,33;0,6;7220700;1;3;15,4;0;1;"CNPJ                ";0;10;19;733,33;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;5;6;0;4;3;9;44;35;0;0;6;"03";312160;355030;"10";2054;0;0;2;9997;0;0;3024,6;2,49;7112000;1;10;8,4;0;1;"CNPJ                ";0;10;19;3024,6;100,82;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;40;99;99;11;251110;71120;74209;9997;0;4;6;0;3;3;9;44;26;0;0;7;"03";314610;355030;"10";2054;0;10;2;9997;0;0;1865,17;1,53;7112000;1;10;8,3;0;1;"CNPJ                ";0;10;19;3024,6;705,74;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;72207;73202;9997;0;7;6;0;5;6;9;44;55;0;1;5;"02";330170;351060;"10";2062;0;0;8;9997;0;0;4299,32;3,54;7220700;1;3;57;0;1;"CNPJ                ";0;10;19;4299,32;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;21;251110;91023;92525;9997;0;6;6;0;98;2;9;44;45;0;1;8;"01";355030;350590;"10";2135;0;0;2;9997;0;0;0;0;9102301;1;3;5,2;0;1;"CNPJ                ";0;10;21;0;0;0;0;0;0;0;0;0;0;0;1198;1;0
9997;9997;9997;99;99;99;21;251110;78205;74500;9997;0;5;6;0;0;1;9;44;30;0;0;11;"01";290570;355030;"10";2062;0;0;8;9997;0;0;480;0,39;7820500;1;10;1,3;0;1;"CNPJ                ";0;50;19;480;0;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;12;251110;71120;74209;9997;0;4;6;0;1;1;9;44;28;0;0;12;"02";280030;350570;"10";2062;0;0;9;9997;0;0;1212;1;7112000;1;4;1,5;0;1;"CNPJ                ";0;60;19;1212;282,8;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;21;251110;72207;73202;9997;0;5;6;0;4;4;9;44;35;0;1;6;"08";430060;354750;"10";2062;0;0;9;9997;0;0;3157,55;2,6;7220700;1;3;14,1;0;1;"CNPJ                ";0;10;19;3300;3300;3782,22;3300;3500;4111,53;3500;466,67;0;0;0;1198;0;0
9997;9997;9997;99;99;99;12;251110;78205;74500;9997;0;5;6;0;7;3;9;44;39;0;0;9;"03";355030;355030;"10";2062;1;0;2;9997;0;0;7049,74;5,81;7820500;1;10;6;0;1;"CNPJ                ";1;50;19;8500;8682,56;3966,67;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;5;6;0;4;6;9;44;34;0;0;6;"06";280670;350570;"10";2062;0;0;9;9997;0;0;3324,89;2,74;7112000;1;4;36,2;0;1;"CNPJ                ";0;10;19;2871,01;4091,82;3778,78;2557,96;186,67;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;5;6;0;4;4;10;44;31;0;0;6;"12";312540;355030;"10";2054;0;0;8;9997;0;0;3321,41;2,74;7112000;1;10;17,7;0;1;"CNPJ                ";0;10;19;3024,6;3024,6;3024,6;3318,34;3470,32;3470,32;3470,32;3470,32;3470,32;3470,32;347,03;1198;0;0
9997;9997;9997;99;99;99;21;251110;91023;92525;9997;0;5;6;0;4;3;10;44;30;0;1;2;"09";312090;350590;"10";2135;0;0;2;9997;0;0;3500;2,88;9102301;1;3;7;2;1;"CNPJ                ";0;10;21;0;4083,33;5250;1166,67;0;0;0;0;0;0;0;1198;1;0
9997;9997;9997;99;99;99;21;251110;72207;73202;9997;0;4;6;0;2;4;8;44;26;0;1;9;"11";410420;354750;"10";2062;0;0;9;9997;0;0;1550;1,27;7220700;2;3;14;0;1;"CNPJ                ";0;10;19;1500;1500;1500;1500;1500;1500;1500;1500;1883,33;1616,67;350;1198;0;0
9997;9997;9997;99;99;99;12;251110;72207;73202;9997;0;4;6;0;2;1;9;44;26;0;1;10;"11";431560;354750;"10";2062;0;0;9;9997;0;0;1246,67;1,02;7220700;2;3;1,4;2;1;"CNPJ                ";0;60;19;0;0;0;0;0;0;0;0;0;1586,67;906,67;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;6;5;0;6;3;9;40;40;0;0;3;"03";310620;355030;"10";2062;0;0;9;9997;0;0;4875;4,02;7112000;2;7;11,9;0;1;"CNPJ                ";0;10;19;7000;2750;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;6;5;0;7;2;9;40;40;0;0;7;"12";310620;355030;"10";2062;0;0;9;9997;0;0;6950,8;5,73;7112000;2;7;5,8;2;1;"CNPJ                ";0;10;19;0;0;0;0;0;0;5992,07;7190,48;7190,48;7190,48;7190,48;1198;0;0
9997;9997;9997;99;99;99;12;251110;78205;74500;9997;0;5;6;0;5;1;9;42;39;0;0;1;"03";410690;355030;"10";2062;0;0;2;9997;0;0;4228,34;3,48;7820500;2;10;2,1;2;1;"CNPJ                ";0;50;19;4156,67;4300;0;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;6;5;0;5;3;9;40;40;0;0;12;"09";261160;355030;"10";2062;0;0;8;9997;0;0;4574,07;3,77;7112000;2;8;9;0;1;"CNPJ                ";0;10;19;5000;5000;5000;5000;5000;5000;5000;5000;1166,67;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;71120;74209;9997;0;5;6;0;6;3;9;44;30;0;0;1;"09";280420;355030;"10";2062;0;0;8;9997;0;0;5801,85;4,78;7112000;2;8;8;2;1;"CNPJ                ";0;10;19;6066,67;6500;6500;6500;6500;6500;6500;6500;650;0;0;1198;0;0
9997;9997;9997;99;99;99;11;251110;46451;51454;9997;0;5;5;0;5;3;9;40;37;0;0;5;"12";351500;355030;"10";2062;0;0;2;9997;0;0;3646,44;3;4645101;2;7;6,5;2;1;"CNPJ                ";0;10;17;0;0;0;0;1950;4500;4500;4562,83;4594,18;4803,65;614,4;1198;0;0
9997;9997;9997;99;99;99;21;251110;71120;74209;9997;0;4;6;0;5;3;9;44;29;0;0;9;"03";280030;350570;"10";2062;0;0;9;9997;0;0;3651,79;3,01;7112000;2;4;6,1;0;1;"CNPJ                ";0;10;19;4137,51;3624,09;3193,78;0;0;0;0;0;0;0;0;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;5;6;5;7;1;40;41;0;0;3;"{ñ";352590;354990;"10";2240;0;0;9;9997;4657,91;3,84;4571,31;3,77;7220700;1;3;106;0;1;"CNPJ                ";0;10;19;4786,55;4218;4229,52;4229,52;4229,52;4229,52;5531,04;4322,48;5105,85;4657,91;4657,91;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;5;5;4;6;1;40;31;0;0;7;"{ñ";354990;354990;"10";2240;0;0;9;9997;3020,51;2,49;2855,61;2,35;7220700;1;3;53,9;0;1;"CNPJ                ";0;10;19;2737;2737;2737;2737;2737;2737;2742,76;2742,76;3298,26;3020,51;3020,51;1198;0;0
9997;9997;9997;99;99;99;0;251110;49302;60267;9997;1;7;6;4;4;4;5;44;60;0;1;6;"{ñ";354680;355030;"10";2062;0;0;2;9997;2178,74;1,79;2478,85;2,04;4930202;1;5;18,3;0;1;"CNPJ                ";0;10;20;2226,14;2201;2197,27;2457,28;2444,42;2446,14;2829,59;2451,63;2845,45;2714,16;2754,38;1198;0;0
9997;9997;9997;99;99;99;0;251110;43991;45217;9997;1;3;6;3;2;2;7;44;22;0;0;9;"{ñ";270210;355030;"10";2151;0;0;2;9997;1700;1,4;1586,67;1,3;4399101;1;4;3,7;2;1;"CNPJ                ";0;10;15;0;0;0;0;0;0;0;0;1246,67;1700;1700;1198;0;0
9997;9997;9997;40;40;40;0;251110;47814;52329;9997;1;5;6;4;2;2;7;44;31;0;1;9;"{ñ";350610;350610;"10";2062;0;20;9;9997;2028,84;1,67;1664,89;1,37;4781400;1;2;3,3;2;1;"CNPJ                ";0;60;16;0;0;0;0;0;0;0;0;611,3;1873,58;2145,83;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;4;6;5;4;3;7;44;28;0;0;4;"{ñ";280030;350570;"10";2062;0;0;9;9997;3272,46;2,7;3283,68;2,7;7112000;1;4;8,6;2;1;"CNPJ                ";0;10;19;0;0;0;2081,45;3562,53;3531,83;3458,89;3705,99;3517,82;3431,27;2990,91;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;4;6;5;4;3;7;44;28;0;0;3;"{ñ";292400;350570;"10";2062;0;0;9;9997;3611,83;2,98;2993,09;2,46;7112000;1;4;9,2;2;1;"CNPJ                ";0;10;19;0;0;727,93;3122,16;3149,02;3237,5;2953,87;3285,87;3830,91;3020,94;2990,91;1198;0;0
9997;9997;9997;99;99;99;0;251110;62091;72907;9997;1;7;6;5;3;6;9;44;63;0;1;9;"{ñ";355030;355030;"10";2062;0;0;2;9997;2730,97;2,25;2067,81;1,7;6209100;1;4;51,9;0;1;"CNPJ                ";0;10;19;2083;2083;1800,4;1929;1800,4;1768,25;2480;1929;2100,94;1983,55;2125,23;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;6;6;7;6;3;9;44;43;0;0;4;"{ñ";353440;355030;"10";2062;0;0;9;9997;5500;4,53;5500;4,53;7220700;1;2;9;2;1;"CNPJ                ";0;10;19;0;0;0;5500;5500;5500;5500;5500;5500;5500;5500;1198;0;0
9997;9997;9997;40;99;99;0;251110;71120;74209;9997;1;5;6;6;5;7;9;44;34;0;0;6;"{ñ";312160;355030;"10";2054;0;4;2;9997;4646,78;3,83;4624,73;3,81;7112000;1;10;78,6;0;1;"CNPJ                ";0;10;19;4044,44;5244,44;4044,44;4214,76;4646,78;4646,78;4646,78;4646,78;5421,24;4646,78;4646,78;1198;0;0
9997;9997;9997;40;99;99;0;251110;71120;74209;9997;1;5;5;8;7;7;9;40;37;0;0;3;"{ñ";355030;355030;"10";2054;0;2;2;9997;8172,4;6,74;7240,91;5,97;7112000;1;10;93,2;0;1;"CNPJ                ";0;10;19;6585,22;6667,53;7112,03;6867,56;7355,16;7355,16;7355,16;7355,16;7355,16;7355,16;7355,16;1198;0;0
9997;9997;9997;99;99;99;0;251110;71111;74209;9997;1;4;6;7;5;4;9;44;25;0;0;12;"{ñ";354870;355030;"10";2240;0;0;2;9997;4924;4,06;4844;3,99;7111100;1;6;13;0;1;"CNPJ                ";0;10;19;4444;4444;4444;4444;4444;6364;4924;4924;4924;4924;4924;1198;0;0
9997;9997;9997;99;99;99;0;251110;71120;74209;9997;1;6;6;7;6;4;9;44;48;0;0;3;"{ñ";314930;355030;"10";2054;0;0;2;9997;5997,62;4,94;4875,02;4,02;7112000;1;10;21,6;0;1;"CNPJ                ";0;10;19;4500;4500;4500;4635;4907,14;4907,14;4924,75;4907,14;4907,14;4907,14;4907,14;1198;0;0
9997;9997;9997;99;99;99;0;251110;71111;74209;9997;1;7;6;6;6;5;9;44;55;0;0;6;"{ñ";354870;355030;"10";2240;0;0;2;9997;4759,87;3,92;4912,95;4,05;7111100;1;6;31;0;1;"CNPJ                ";0;10;19;4888,4;4444;4444;4444;4444;6364;4924;4924;4924;5471,11;4924;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;7;6;3;9;44;31;0;0;4;"{ñ";355030;355030;"10";2062;0;0;9;9997;5500;4,53;5500;4,53;7220700;1;2;9;2;1;"CNPJ                ";0;10;19;0;0;0;5500;5500;5500;5500;5500;5500;5500;5500;1198;0;0
9997;9997;9997;40;40;40;0;251110;71120;74209;9997;1;5;6;7;5;6;9;44;39;0;0;3;"{ñ";310620;355030;"10";2054;0;46;2;9997;5317,98;4,38;4331,52;3,57;7112000;1;10;57,4;0;1;"CNPJ                ";0;10;19;4355,56;4000;4000;4214,76;1548,93;4646,78;4790,79;5163,09;4646,78;4646,78;4646,78;1198;0;0
9997;9997;9997;99;99;99;0;251110;72207;73202;9997;1;5;6;8;7;3;9;44;37;0;0;4;"{ñ";355030;355030;"10";2062;0;0;9;9997;6500;5,36;6500;5,36;7220700;1;2;9;2;1;"CNPJ                ";0;10;19;0;0;0;6500;6500;6500;6500;6500;6500;6500;6500;1198;0;0
