Bairros SP - Código,Bairros Fortaleza - Código,Bairros RJ - Código,Causa Afastamento 1 - Código,Causa Afastamento 2 - Código,Causa Afastamento 3 - Código,Motivo Desligamento - Código,CBO 2002 Ocupação - Código,CNAE 2.0 Classe - Código,CNAE 95 Classe - Código,Distritos SP - Código,Ind Vínculo Ativo 31/12 - Código,Faixa Etária - Código,Faixa Rem Média (SM) - Código,Faixa Hora Contrat - Código,Faixa Rem Dez (SM) - Código,Faixa Tempo Emprego - Código,Escolaridade Após 2005 - Código,Qtd Hora Contr,Idade,Ind CEI Vinculado - Código,Ind Estabelecimento Participante SIMPLES - Código,Mês Admissão - Código,Mês Desligamento - Código,Município Trab - Código,Município - Código,Nacionalidade - Código,Natureza Jurídica - Código,Ind Portador Defic - Código,Qtd Dias Afastamento,Raça Cor - Código,Região Adm DF - Código,Vl Rem Dezembro Nom,Vl Rem Dezembro (SM),Vl Rem Média Nom,Vl Rem Média (SM),CNAE 2.0 Subclasse - Codigo,Sexo - Código,Tamanho Estabelecimento - Código,Tempo Emprego,Tipo Admissão Trabalhador - Código,Tipo Estabelecimento - Código,Tipo Estabelecimento - Nome,Tipo Deficiência - Código,Tipo Vínculo - Código,IBGE Subsetor - Código,Vl Rem Janeiro SC,Vl Rem Fevereiro SC,Vl Rem Março SC,Vl Rem Abril SC,Vl Rem Maio SC,Vl Rem Junho SC,Vl Rem Julho SC,Vl Rem Agosto SC,Vl Rem Setembro SC,Vl Rem Outubro SC,Vl Rem Novembro SC,Ano Chegada Brasil,Ind Trabalho Intermitente - Código,Ind Trabalho Parcial - Código,Ind Vínculo Abandonado - Código,Categoria Trabalhador - Código
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,7,6,7,6,9,44,40,0,0,0,0,999999,261160,10,2062,0,0,8,999997,6651.23,4.38,6090.27,4.01,7490199,2,6,42.0,0,1,CNPJ,0,10,19,6495.64,5632.42,6527.37,5741.23,5877.27,6013.29,6195.93,6029.49,5989.78,5980.60,5948.93,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,7,2,6,99,5,9,44,50,0,1,0,0,999999,261160,10,2062,0,0,2,999997,,.00,1368.42,.90,7490199,1,3,31.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,1368.42,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94308,91995,999997,1,4,6,5,6,4,9,40,28,0,0,0,0,999999,292530,10,3999,0,0,8,999997,4941.78,3.25,4978.61,3.27,9430800,2,4,13.8,0,1,CNPJ,0,10,21,5383.69,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,6,6,6,6,9,44,47,0,0,0,0,999999,261160,10,2062,0,0,2,999997,4750.18,3.12,6005.72,3.95,7490199,2,6,39.0,0,1,CNPJ,0,10,19,6116.25,6116.25,6456.04,6134.97,6326.24,5889.95,6544.39,7562.41,6842.47,4579.32,4750.18,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,4,9,40,33,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.65,4.12,6420.97,4.22,8411600,2,9,18.0,0,1,CNPJ,0,96,24,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,8151.53,6263.65,6263.65,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,7,6,6,4,9,44,28,0,1,0,0,999999,292740,10,2062,0,0,2,999997,5726.07,3.77,6354.08,4.18,7220700,2,3,23.0,0,1,CNPJ,0,10,19,6778.11,6778.11,6778.11,6778.11,6778.11,6778.11,5726.07,5726.07,5726.07,6134.02,6541.95,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,5,6,5,6,9,44,43,0,0,0,0,999999,261160,10,2062,0,0,8,999997,3292.98,2.16,3310.78,2.18,7490199,1,6,42.0,0,1,CNPJ,0,10,19,3528.55,3133.04,3077.55,3434.66,3359.12,3292.98,3306.71,3421.01,3292.98,3296.78,3292.98,1198,0,0,0,101
999997,999997,999997,999,999,999,31,251110,70204,74160,999997,0,5,6,6,99,6,9,44,30,0,0,0,11,999999,261160,10,2062,0,0,8,999997,,.00,4657.72,3.06,7020400,1,3,41.0,0,1,CNPJ,0,10,19,4522.27,4522.27,4522.27,4522.27,4821.36,5713.15,4522.27,4522.27,4522.27,4522.27,4522.27,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,4,5,6,99,2,10,44,28,0,1,3,8,999999,261160,10,2062,0,0,8,999997,,.00,3490.86,2.30,7490199,2,3,4.8,2,1,CNPJ,0,10,19,0,0,1803.23,4300.00,4300.00,4300.00,4300.00,1941.94,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,6,5,6,5,1,9,44,41,0,1,12,0,999999,261160,10,2062,0,0,8,999997,3322.27,2.18,3322.27,2.18,7020400,1,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,45111,50105,999997,1,7,2,6,3,2,9,44,59,0,0,8,0,999999,292740,10,2062,0,0,8,999997,1550.00,1.02,1405.33,.92,4511102,1,2,4.5,4,1,CNPJ,0,10,16,0,0,0,0,0,0,0,826.67,1550.00,1550.00,1550.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,6,99,6,99,6,9,44,42,0,0,0,0,999999,261160,10,2062,0,0,9,999997,,.00,.00,.00,7112000,2,4,40.2,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,5,6,5,1,9,44,30,0,1,12,0,999999,261160,10,2062,0,0,8,999997,4522.27,2.97,4522.27,2.97,7020400,2,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,91023,92525,999997,1,5,7,6,6,4,9,44,39,0,0,0,0,999999,221060,10,3069,0,0,2,999997,5283.05,3.48,6176.70,4.07,9102301,2,5,17.6,0,1,CNPJ,0,10,21,6320.00,6320.00,6320.00,6320.00,6674.30,7028.61,6320.00,6320.00,6320.00,6320.00,4574.44,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,9,5,9,8,10,40,38,0,0,0,0,999999,261160,10,1104,0,0,2,999997,13073.99,8.61,13992.52,9.21,8411600,2,10,134.5,0,1,CNPJ,0,30,24,11745.86,11745.86,11745.86,11745.86,18454.76,19131.46,13087.64,13087.64,17943.31,13073.99,13073.99,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,99,6,99,7,9,44,27,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71197,74209,999997,1,5,8,6,9,7,9,44,35,0,0,0,0,999999,230440,10,2062,0,0,8,999997,12547.89,8.26,10177.89,6.70,7119702,2,3,80.5,0,1,CNPJ,0,10,19,9777.71,9565.15,9565.15,9565.15,9565.15,9565.15,11159.34,9565.15,9565.15,10846.87,10846.87,1198,0,0,0,101
999997,999997,999997,999,999,999,31,251110,70204,74160,999997,0,6,5,6,99,1,9,44,41,0,0,10,11,999999,261160,10,2062,0,0,8,999997,,.00,3322.27,2.18,7020400,1,3,2.0,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,3322.27,3322.27,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,9,5,9,8,9,40,38,0,0,0,0,999999,261160,10,1104,0,0,2,999997,10751.63,7.08,11537.28,7.60,8411600,2,10,190.7,0,1,CNPJ,0,30,24,10506.31,10279.53,10558.17,10558.17,14457.92,16507.18,11338.12,11338.12,11338.12,10338.12,10475.96,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,99,6,99,1,9,44,30,0,1,12,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7020400,1,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,90,251110,70204,74160,999997,0,5,5,6,99,4,9,44,30,0,0,0,3,999999,261160,10,2062,0,0,8,999997,,.00,3513.06,2.31,7020400,1,3,23.6,0,1,CNPJ,0,10,19,4272.27,4272.27,1994.64,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,14118,18112,999997,1,4,3,6,3,1,9,44,27,0,1,11,0,999999,230440,10,2062,0,0,4,999997,1680.01,1.10,1680.01,1.10,1411802,2,5,1.9,4,1,CNPJ,0,10,11,0,0,0,0,0,0,0,0,0,0,1680.01,1198,0,0,0,101
999997,999997,999997,999,999,999,12,251110,74901,74993,999997,0,4,5,6,99,2,9,44,28,0,1,2,5,999999,261160,10,2062,0,0,2,999997,,.00,4105.15,2.70,7490199,2,3,3.0,2,1,CNPJ,0,60,19,0,3992.86,4022.58,4300.00,416.13,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,6,6,6,3,9,42,34,0,0,6,0,999999,261160,10,2151,0,0,8,999997,6000.00,3.95,5971.43,3.93,7112000,2,7,6.9,2,1,CNPJ,0,10,19,0,0,0,0,0,5800.00,6000.00,6000.00,6000.00,6000.00,6000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,3,6,3,5,9,44,29,0,0,0,0,999999,261160,10,2062,0,0,9,999997,2042.46,1.34,2237.15,1.47,7490199,1,6,31.9,0,1,CNPJ,0,10,19,1975.39,2303.31,2147.28,1936.88,2377.04,2022.34,1991.62,2471.41,2940.69,2406.43,2230.94,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,6,6,7,3,9,44,35,0,0,3,0,999999,261160,10,2062,0,0,8,999997,6566.84,4.32,5689.72,3.75,7490199,2,6,10.0,2,1,CNPJ,0,10,19,0,0,4000.00,4000.00,4000.00,6424.08,6424.08,6424.08,6424.08,6209.94,6424.08,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,4,6,4,5,9,44,28,0,0,0,0,999999,261160,10,2062,0,0,8,999997,2305.33,1.51,2524.13,1.66,7490199,1,6,31.9,0,1,CNPJ,0,10,19,2270.98,2718.21,2174.19,2046.26,2131.14,1943.54,3450.05,2636.09,3481.57,2789.10,2343.04,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,5,5,6,99,2,9,44,36,0,1,2,8,999999,261160,10,2062,0,0,8,999997,,.00,3414.66,2.25,7490199,2,3,5.6,2,1,CNPJ,0,10,19,0,460.71,4300.00,4300.00,4300.00,4300.00,4300.00,1941.94,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,4,9,44,38,0,1,0,0,999999,221100,10,2135,0,0,8,999997,,.00,.00,.00,7220700,1,2,19.9,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,5,5,6,5,6,9,44,30,0,0,0,12,999999,261160,10,2062,0,0,8,999997,4122.27,2.71,4364.75,2.87,7020400,1,3,41.0,0,1,CNPJ,0,10,19,4422.27,4422.27,4122.27,4122.27,4122.27,4653.83,4122.27,5408.20,4614.50,4122.27,4122.27,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47741,52493,999997,1,6,3,6,3,6,9,44,44,0,1,0,0,999999,220120,10,2062,0,0,8,999997,1610.35,1.06,1655.08,1.09,4774100,2,3,59.0,0,1,CNPJ,0,10,16,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,2147.13,1198,0,0,0,101
999997,999997,999997,999,999,999,31,251110,70204,74160,999997,0,5,5,6,99,6,9,44,34,0,0,0,11,999999,261160,10,2062,0,0,8,999997,,.00,4305.86,2.83,7020400,2,3,41.0,0,1,CNPJ,0,10,19,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4363.89,4122.27,5681.34,4341.03,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,3,3,6,3,4,9,44,20,0,0,0,0,999999,261160,10,2062,0,0,8,999997,1988.90,1.31,1604.43,1.05,7490199,1,6,15.7,0,1,CNPJ,0,10,19,1635.14,1686.84,1799.75,1889.61,1424.59,725.69,0,0,0,0,1684.93,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,7,6,7,6,9,44,38,0,0,0,0,999999,261160,10,2062,0,0,8,999997,6891.35,4.53,6892.45,4.54,7490199,1,6,38.0,0,1,CNPJ,0,10,19,6652.27,6203.11,7520.45,5827.72,6226.75,6293.69,8030.57,6281.19,7302.75,8316.33,7163.19,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,7,6,7,6,9,44,41,0,0,0,0,999999,261160,10,2062,0,0,2,999997,6282.08,4.13,6226.54,4.10,7490199,1,6,42.0,0,1,CNPJ,0,10,19,7360.66,5791.58,5819.38,5827.72,6226.75,6293.69,6175.51,6226.75,6182.13,6175.51,6356.74,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,6,10,5,11,8,11,40,40,0,0,0,0,999999,261160,10,1104,0,0,2,999997,24420.84,16.08,16323.28,10.75,8411600,2,10,178.5,0,1,CNPJ,0,30,24,13087.64,13087.64,13087.64,13087.64,20634.14,14596.94,15694.24,16654.38,18967.10,16280.56,16280.56,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,5,6,5,1,9,44,34,0,1,12,0,999999,261160,10,2062,0,0,8,999997,4122.27,2.71,4122.27,2.71,7020400,2,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,7,5,6,5,1,9,44,55,0,1,12,0,999999,261160,10,2062,0,0,8,999997,4122.27,2.71,4122.27,2.71,7020400,2,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,5,6,5,7,9,44,48,0,1,0,0,999999,292740,10,2062,0,0,8,999997,4259.76,2.80,4259.76,2.80,7220700,1,3,62.8,0,1,CNPJ,0,10,19,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,99,6,99,1,9,44,32,0,1,12,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7020400,1,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,6,5,1,9,44,37,0,1,11,0,999999,280030,10,2062,0,0,2,999997,3140.00,2.06,3140.00,2.06,7220700,2,3,1.1,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,6,7,5,7,5,9,40,48,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.66,4.12,6420.98,4.22,8411600,2,9,26.0,0,1,CNPJ,0,96,24,6263.66,8151.55,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,3,3,6,3,3,9,44,23,0,0,4,0,999999,261160,10,2062,0,0,8,999997,1819.89,1.19,1987.04,1.30,7490199,1,6,9.0,2,1,CNPJ,0,10,19,0,0,0,1987.97,2169.01,1593.92,0,160.93,1775.23,2772.28,1791.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,7,6,6,6,9,44,38,0,0,0,0,999999,261160,10,2062,0,0,8,999997,5877.64,3.87,6653.12,4.38,7490199,1,6,42.0,0,1,CNPJ,0,10,19,6309.85,6285.01,7046.22,5827.72,7375.81,7680.80,8233.82,6781.66,6871.13,6060.41,5487.35,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94308,91995,999997,1,6,7,6,7,6,9,44,45,0,0,0,0,999999,292530,10,3999,0,0,8,999997,6523.10,4.29,6607.66,4.35,9430800,1,4,45.0,0,1,CNPJ,0,10,21,6523.10,6233.18,7827.72,6523.10,6523.10,6523.10,6523.10,6523.10,6523.10,6523.10,6523.10,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,5,6,4,5,9,44,31,0,0,0,0,999999,261160,10,2062,0,0,9,999997,2770.44,1.82,3540.70,2.33,7490199,1,6,34.8,0,1,CNPJ,0,10,19,3701.95,3709.52,3226.45,3001.38,3505.99,4114.06,3718.12,4089.93,3815.07,3597.76,3237.70,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,4,9,40,33,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.65,4.12,6420.97,4.22,8411600,2,9,23.9,0,1,CNPJ,0,96,24,6263.65,6263.65,6263.65,6263.65,8151.53,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,1198,0,0,0,306
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,5,5,6,5,1,9,44,37,0,0,9,12,999999,261160,10,2062,0,0,8,999997,4122.28,2.71,3710.05,2.44,7020400,1,3,2.6,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,2473.37,4122.28,4122.28,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,5,5,6,5,4,9,44,32,0,0,0,12,999999,261160,10,2062,0,0,8,999997,4363.89,2.87,4301.45,2.83,7020400,1,3,16.0,0,1,CNPJ,0,10,19,4122.27,4122.27,4122.27,4122.27,4377.83,4363.89,4122.27,4363.89,4142.76,4546.60,4847.13,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71197,74209,999997,0,5,7,6,99,3,9,44,36,0,0,0,6,999999,230440,10,2062,0,0,8,999997,,.00,6938.61,4.57,7119702,2,3,8.4,0,1,CNPJ,0,10,19,7000.00,7000.00,7000.00,7000.00,10831.65,2800.00,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,4,5,6,5,3,9,44,27,0,0,4,12,999999,261160,10,2062,0,0,8,999997,4122.27,2.71,4311.75,2.84,7020400,1,3,8.0,2,1,CNPJ,0,10,19,0,0,0,4122.27,4377.83,4363.89,4122.27,4605.51,4122.27,4122.27,4847.13,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,7,6,7,6,9,44,46,0,0,0,0,999999,261160,10,2062,0,0,2,999997,6282.08,4.13,6235.89,4.10,7490199,1,6,42.0,0,1,CNPJ,0,10,19,5819.38,5791.58,5819.38,7481.14,6226.75,6293.69,6175.51,6226.75,6182.13,6175.51,6356.74,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,4,9,40,38,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.65,4.12,6420.97,4.22,8411600,2,9,23.9,0,1,CNPJ,0,96,24,6263.65,6263.65,8151.53,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,1198,0,0,0,306
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,5,5,6,99,3,9,44,37,0,0,0,2,999999,261160,10,2062,0,0,8,999997,,.00,3866.53,2.55,7020400,1,3,10.9,0,1,CNPJ,0,10,19,4681.35,3051.70,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,31,251110,70204,74160,999997,0,7,5,6,99,5,9,44,55,0,0,0,11,999999,261160,10,2062,0,0,8,999997,,.00,4299.75,2.83,7020400,2,3,32.0,0,1,CNPJ,0,10,19,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,5280.05,4916.73,4122.27,4122.27,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,99,6,99,1,9,44,37,0,1,12,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7020400,1,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,99,6,99,5,9,44,37,0,0,0,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7112000,1,4,34.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,85325,80322,999997,1,5,10,5,9,8,11,40,38,0,0,0,0,999999,280670,10,1139,0,0,2,999997,15052.29,9.91,16093.36,10.60,8532500,2,10,137.5,0,1,CNPJ,0,30,23,13866.75,13866.77,13866.77,20293.09,15473.35,22710.02,15782.11,16052.29,16052.29,15052.29,15052.29,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,39,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,99,6,99,5,9,44,32,0,0,0,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7020400,1,3,34.0,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,72207,73202,999997,0,5,5,6,99,3,9,44,39,0,0,0,6,999999,211130,10,2062,0,0,2,999997,,.00,3500.00,2.30,7220700,1,3,11.1,0,1,CNPJ,0,10,19,3500.00,0,3500.00,3500.00,3500.00,416.67,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,6,6,6,1,9,44,30,0,1,12,0,999999,261160,10,2062,0,0,2,999997,5024.49,3.30,5024.49,3.30,7020400,2,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72100,73105,999997,1,5,6,5,2,4,10,40,39,0,0,0,0,999999,280030,10,3999,0,0,2,999997,789.85,.52,4773.02,3.14,7210000,1,6,15.5,0,1,CNPJ,0,10,19,4568.67,4568.67,4568.67,4568.67,4911.32,4682.89,4682.89,4682.89,4578.70,4682.89,9990.16,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,5,4,6,99,2,9,44,36,0,1,1,5,999999,280030,10,2062,0,0,8,999997,,.00,2652.18,1.74,7220700,2,3,3.9,2,1,CNPJ,0,10,19,2890.33,3200.00,2259.20,2259.20,75.31,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,4,99,6,99,1,9,44,27,0,1,12,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7020400,1,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,5,7,6,3,9,45,32,0,1,5,0,999999,261160,10,2062,0,0,8,999997,4824.00,3.17,4278.81,2.82,7490199,2,3,7.8,2,1,CNPJ,0,10,19,0,0,0,0,3606.45,4300.00,4300.00,4300.00,4300.00,4300.00,4300.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,94308,91995,999997,1,5,6,5,6,6,9,40,34,0,0,0,0,999999,292530,10,3999,0,0,8,999997,4941.78,3.25,5043.19,3.32,9430800,2,4,37.4,0,1,CNPJ,0,10,21,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,4941.78,6158.67,4941.78,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,6,6,6,4,9,42,31,0,0,0,0,999999,292740,10,2240,0,0,8,999997,4712.69,3.10,4720.61,3.10,7112000,1,6,19.9,0,1,CNPJ,0,10,19,4474.64,4474.64,4474.64,4474.64,4474.64,4474.64,4474.64,5469.00,5047.72,5047.72,5047.73,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,38,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,80.6,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,3,3,6,3,4,9,44,21,0,0,0,0,999999,261160,10,2062,0,0,8,999997,1964.35,1.29,2184.09,1.43,7490199,1,6,13.9,0,1,CNPJ,0,10,19,1664.55,2963.16,2161.20,2042.57,1966.18,2302.16,2038.74,2324.63,2352.52,2406.33,2022.70,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,5,5,6,6,5,9,44,32,0,0,0,0,999999,261160,10,2062,0,0,8,999997,5633.29,3.71,4248.19,2.79,7020400,1,3,35.8,0,1,CNPJ,0,10,19,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,4,9,44,26,0,0,0,0,999999,211130,10,2062,0,0,2,999997,3500.00,2.30,3500.00,2.30,7220700,2,3,16.8,0,1,CNPJ,0,10,19,3500.00,0,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,3500.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,6,6,6,7,9,44,34,0,0,0,0,999999,260680,10,1244,0,0,9,999997,5336.78,3.51,5336.78,3.51,8411600,1,10,114.5,0,1,CNPJ,0,30,24,5336.78,5336.78,5336.78,5336.78,5336.78,5336.78,5336.78,5336.78,5336.78,5336.78,5336.78,1198,0,0,0,301
999997,999997,999997,999,999,999,31,251110,70204,74160,999997,0,5,5,6,99,6,9,44,30,0,0,0,11,999999,261160,10,2062,0,0,2,999997,,.00,4183.47,2.75,7020400,2,3,41.0,0,1,CNPJ,0,10,19,4122.27,4795.42,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,4122.27,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,5,6,5,1,9,42,39,0,0,10,0,999999,261160,10,2062,0,0,8,999997,4200.00,2.76,3206.45,2.11,7112000,1,8,2.2,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,1219.35,4200.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,4,5,4,3,9,40,39,0,0,7,0,999999,260760,10,1244,0,0,2,999997,2500.00,1.64,2500.00,1.64,8411600,1,9,6.0,2,1,CNPJ,0,97,24,0,0,0,0,0,0,2500.00,2500.00,2500.00,2500.00,2500.00,1198,0,0,0,306
